0.36551|52.60411
0.36545|52.60393
0.36543|52.60391
0.36538|52.60389
0.36533|52.60389
0.36531|52.60388
0.3653|52.60387
0.3653|52.60385
0.36527|52.6037
0.36539|52.60369
0.36621|52.60357
0.36693|52.6035
0.36801|52.60336
0.36813|52.60333
0.36827|52.60324
0.36827|52.60325
0.3683|52.60325
0.3683|52.60326
0.36835|52.60326
0.36835|52.60325
0.36838|52.60325
0.36838|52.60324
0.36839|52.60324
0.3684|52.60323
0.3684|52.60322
0.36841|52.60322
0.36841|52.60319
0.3684|52.60319
0.3684|52.60318
0.36839|52.60318
0.36848|52.60315
0.36875|52.603
0.36917|52.60288
0.36983|52.60275
0.37015|52.60272
0.37072|52.60271
0.37117|52.60273
0.37226|52.60283
0.37285|52.60284
0.37293|52.60285
0.373|52.60285
0.37359|52.6029
0.37402|52.60292
0.37515|52.60288
0.3754|52.60286
0.37698|52.6029
0.37781|52.60296
0.37788|52.60307
0.3781|52.60331
0.37863|52.60376
0.37861|52.60377
0.37861|52.60379
0.37863|52.60381
0.37865|52.60382
0.37868|52.60382
0.37871|52.60381
0.37872|52.6038
0.37872|52.60379
0.37878|52.60381
0.37882|52.60383
0.37901|52.60395
0.37914|52.60402
0.37915|52.60403
0.37929|52.6041
0.37937|52.60411
0.37944|52.60411
0.3795|52.60412
0.37957|52.60412
0.37967|52.60413
0.38003|52.60412
0.38063|52.60414
0.38146|52.60414
0.38171|52.60413
0.38229|52.60407
0.3835|52.60372
0.38426|52.60352
0.38519|52.60333
0.38654|52.60299
0.38662|52.60298
0.38709|52.60287
0.38734|52.60283
0.38771|52.60279
0.38893|52.60274
0.38893|52.60282
0.38896|52.60285
0.38905|52.60288
0.39077|52.60286
0.391|52.60287
0.39104|52.60286
0.39107|52.60286
0.39109|52.60285
0.39116|52.6028
0.39193|52.6029
0.39195|52.6029
0.39412|52.60319
0.39501|52.60334
0.39559|52.60347
0.39776|52.60406
0.39856|52.60424
0.39894|52.60438
0.39913|52.60449
0.39916|52.60452
0.39917|52.60454
0.39918|52.60455
0.3992|52.60456
0.39922|52.60458
0.39933|52.60464
0.3994|52.60466
0.39953|52.60468
0.39967|52.60468
0.39974|52.60467
0.39986|52.60464
0.39988|52.60464
0.39989|52.60463
0.39993|52.60461
0.39994|52.60461
0.39996|52.6046
0.40025|52.60453
0.40048|52.60451
0.40058|52.60452
0.40074|52.60452
0.4008|52.60451
0.40316|52.60468
0.41226|52.60569
0.41408|52.60595
0.41604|52.60634
0.41684|52.60653
0.41846|52.60697
0.42412|52.60865
0.42453|52.60875
0.42533|52.60891
0.42679|52.60908
0.43055|52.60939
0.4314|52.6095
0.43153|52.60926
0.43208|52.60847
0.43232|52.60818
0.43234|52.60815
0.43248|52.60803
0.43254|52.60797
0.43281|52.60777
0.4331|52.60759
0.43343|52.60741
0.43356|52.60735
0.43369|52.6073
0.43381|52.60724
0.43392|52.60721
0.43431|52.60708
0.43612|52.60668
0.43689|52.60657
0.43745|52.60651
0.43967|52.60639
0.44072|52.60637
0.44223|52.6064
0.44349|52.60646
0.44352|52.60647
0.44449|52.60651
0.44451|52.60672
0.44451|52.60683
0.44454|52.60728
0.44456|52.60735
0.44463|52.60776
0.44468|52.60825
0.4447|52.60836
0.44471|52.6086
0.44469|52.60869
0.44467|52.60873
0.44465|52.60875
0.44458|52.6088
0.44452|52.60882
0.44441|52.60884
0.44418|52.60884
0.44403|52.60885
0.44399|52.60886
0.44395|52.60888
0.44391|52.60889
0.44388|52.60891
0.44385|52.60896
0.44382|52.60912
0.44388|52.60968
0.44388|52.60974
0.44389|52.60986
0.4439|52.61023
0.44389|52.6104
0.44389|52.61075
0.44401|52.61126
0.44418|52.61212
0.44415|52.6127
0.44411|52.61281
0.44406|52.61292
0.44402|52.61308
0.44868|52.61447
0.45046|52.61507
0.45048|52.61508
0.4507|52.61515
0.45198|52.61562
0.45471|52.61671
0.45472|52.61672
0.45571|52.61713
0.45644|52.61739
0.45684|52.6175
0.45922|52.61808
0.4598|52.61831
0.4608|52.61863
0.46084|52.61865
0.46235|52.61912
0.46292|52.61928
0.46369|52.61944
0.46391|52.61952
0.46404|52.6196
0.46424|52.61976
0.46446|52.61997
0.46228|52.62319
0.46211|52.62399
0.46197|52.6242
0.46184|52.6243
0.46171|52.62436
0.46147|52.62437
0.46037|52.62427
0.46018|52.62422
0.46012|52.62416
0.46013|52.62409
0.46023|52.62399
0.46038|52.62386
0.46044|52.62377
0.46044|52.62373
0.46044|52.62377
0.46038|52.62386
0.46023|52.62399
0.46013|52.62409
0.46012|52.62416
0.46018|52.62422
0.46037|52.62427
0.46147|52.62437
0.46171|52.62436
0.46184|52.6243
0.46197|52.6242
0.46211|52.62399
0.46228|52.62319
0.46446|52.61997
0.46517|52.62063
0.46541|52.62081
0.46561|52.62093
0.46586|52.62104
0.46805|52.62183
0.46877|52.62207
0.46994|52.6224
0.47366|52.62331
0.47441|52.62353
0.47898|52.62503
0.47903|52.62504
0.4791|52.62507
0.47944|52.62518
0.47976|52.62532
0.48003|52.62548
0.48023|52.62563
0.4812|52.6263
0.48284|52.62718
0.48356|52.62754
0.48375|52.62765
0.48387|52.62777
0.48403|52.62801
0.48435|52.62856
0.48395|52.62874
0.48382|52.62882
0.4837|52.62892
0.48324|52.62935
0.4831|52.62952
0.4827|52.6302
0.48258|52.63033
0.48239|52.63046
0.48218|52.63055
0.48174|52.63068
0.48155|52.63076
0.48139|52.63084
0.48099|52.63111
0.48096|52.63112
0.48069|52.63128
0.4805|52.63138
0.48032|52.63146
0.47957|52.63175
0.47956|52.63175
0.47942|52.63183
0.47889|52.6321
0.47888|52.63211
0.47696|52.63305
0.47673|52.63313
0.47649|52.6332
0.47542|52.63342
0.47532|52.63343
0.47429|52.63363
0.47423|52.63365
0.47231|52.63401
0.47229|52.63402
0.47062|52.63434
0.47052|52.63435
0.46566|52.63527
0.46551|52.63531
0.46541|52.63535
0.46533|52.63539
0.46523|52.63545
0.46458|52.63597
0.46456|52.63598
0.46426|52.63622
0.4642|52.63626
0.46394|52.63647
0.46374|52.63661
0.46315|52.63689
0.46265|52.63719
0.46233|52.63743
0.46218|52.63756
0.46211|52.63768
0.46208|52.63781
0.46209|52.63792
0.46211|52.63802
0.46213|52.63809
0.46225|52.63841
0.46227|52.63845
0.46265|52.63956
0.46282|52.64
0.46298|52.64049
0.46303|52.6407
0.46304|52.64072
0.46302|52.64075
0.46301|52.64079
0.46301|52.64084
0.46302|52.64089
0.46287|52.64105
0.46272|52.64117
0.46247|52.64132
0.46246|52.64133
0.46225|52.64144
0.46189|52.64159
0.46175|52.64166
0.46169|52.64168
0.46136|52.64185
0.46121|52.64196
0.46106|52.64214
0.46105|52.64216
0.46097|52.64248
0.46097|52.64265
0.46103|52.64297
0.46051|52.64305
0.45739|52.6437
0.45724|52.64374
0.45528|52.64415
0.45507|52.64422
0.45443|52.64452
0.45427|52.64458
0.45378|52.64468
0.45319|52.64473
0.45265|52.64475
0.45189|52.64482
0.45167|52.64486
0.4514|52.64494
0.45105|52.64508
0.45076|52.64522
0.45056|52.64536
0.45038|52.64552
0.45022|52.64568
0.45009|52.64576
0.44984|52.64588
0.44962|52.64594
0.44904|52.64604
0.44892|52.64605
0.44887|52.6463
0.44882|52.64648
0.44871|52.64674
0.44858|52.64697
0.44844|52.64718
0.44823|52.64746
0.4476|52.64823
0.4476|52.64824
0.44653|52.64952
0.44635|52.64979
0.4462|52.65004
0.44617|52.65008
0.44605|52.65032
0.4459|52.6507
0.44582|52.65096
0.44581|52.65098
0.44541|52.65246
0.44532|52.65272
0.44517|52.65325
0.44516|52.65325
0.44508|52.65353
0.44497|52.65385
0.4448|52.65441
0.44439|52.65562
0.4443|52.65593
0.44144|52.66478
0.44135|52.665
0.44131|52.66513
0.44126|52.66525
0.44123|52.6653
0.44115|52.66548
0.44092|52.66591
0.43859|52.66981
0.43884|52.66983
0.43934|52.66996
0.43942|52.66997
0.44254|52.67056
0.4427|52.67058
0.44275|52.6706
0.44285|52.6706
0.44293|52.67058
0.44296|52.67056
0.44298|52.67054
0.443|52.67051
0.4432|52.66975
0.44322|52.66972
0.44327|52.66967
0.4433|52.66965
0.44334|52.66963
0.44337|52.66961
0.44361|52.66954
0.44364|52.66954
0.44381|52.6695
0.44429|52.66942
0.44535|52.66933
0.4454|52.66933
0.44568|52.6693
0.44588|52.6693
0.44592|52.66931
0.44595|52.66934
0.44595|52.66936
0.44596|52.66938
0.44602|52.67001
0.44607|52.67028
0.44613|52.67044
0.4463|52.67079
0.44633|52.67091
0.44634|52.6711
0.44631|52.67129
0.44626|52.67143
0.44626|52.67145
0.44623|52.67163
0.44623|52.67175
0.44626|52.67189
0.44626|52.67203
0.44622|52.67222
0.4461|52.67251
0.44572|52.67357
0.4457|52.67364
0.44559|52.67392
0.44557|52.67399
0.44531|52.67469
0.44528|52.6748
0.44521|52.67497
0.44519|52.67504
0.44503|52.67548
0.44519|52.67504
0.44521|52.67497
0.44528|52.6748
0.44531|52.67469
0.44557|52.67399
0.44559|52.67392
0.4457|52.67364
0.44572|52.67357
0.4461|52.67251
0.44622|52.67222
0.44626|52.67203
0.44626|52.67189
0.44623|52.67175
0.44623|52.67163
0.44626|52.67145
0.44626|52.67143
0.44631|52.67129
0.44634|52.6711
0.44633|52.67091
0.4463|52.67079
0.44613|52.67044
0.44607|52.67028
0.44602|52.67001
0.44596|52.66938
0.44595|52.66936
0.44595|52.66934
0.44593|52.66932
0.44595|52.66934
0.44595|52.66936
0.44596|52.66938
0.44602|52.67001
0.44607|52.67028
0.44613|52.67044
0.4463|52.67079
0.44633|52.67091
0.44634|52.6711
0.44631|52.67129
0.44626|52.67143
0.44626|52.67145
0.44623|52.67163
0.44623|52.67175
0.44626|52.67189
0.44626|52.67203
0.44622|52.67222
0.4461|52.67251
0.44572|52.67357
0.4457|52.67364
0.44559|52.67392
0.44557|52.67399
0.44531|52.67469
0.44528|52.6748
0.44521|52.67497
0.44519|52.67504
0.44503|52.67548
0.44503|52.6755
0.44495|52.67575
0.44448|52.67698
0.44541|52.67717
0.44551|52.67721
0.44897|52.67795
0.44927|52.678
0.45066|52.67828
0.45135|52.6784
0.45223|52.67862
0.45262|52.67869
0.45286|52.67871
0.45314|52.67871
0.45332|52.67868
0.45405|52.67851
0.45428|52.67835
0.45457|52.67817
0.45488|52.67793
0.45499|52.67788
0.45509|52.67787
0.45524|52.67787
0.45595|52.67794
0.45653|52.67802
0.45698|52.6781
0.45702|52.6781
0.45717|52.67813
0.45736|52.67818
0.45781|52.67826
0.45784|52.67827
0.45958|52.67848
0.45992|52.67838
0.46098|52.67823
0.46129|52.6782
0.46166|52.6782
0.46187|52.67821
0.46373|52.67838
0.46539|52.67849
0.4681|52.67883
0.47041|52.67922
0.47084|52.67928
0.47158|52.67933
0.47217|52.67939
0.4722|52.67939
0.47303|52.67951
0.47306|52.67951
0.4733|52.67957
0.4737|52.67972
0.47452|52.68012
0.47543|52.68032
0.47575|52.68045
0.47512|52.68119
0.47435|52.68219
0.47418|52.68249
0.47382|52.68333
0.47371|52.68355
0.47336|52.68411
0.47282|52.68404
0.47227|52.68392
0.47041|52.6834
0.4701|52.68335
0.47017|52.68344
0.4702|52.68351
0.47021|52.68358
0.4702|52.68366
0.47012|52.68396
0.4701|52.68401
0.46999|52.68441
0.46994|52.68454
0.46838|52.69004
0.46836|52.69022
0.46836|52.69036
0.46837|52.6904
0.46838|52.69053
0.46867|52.69144
0.46892|52.69235
0.46893|52.69237
0.46912|52.6931
0.46943|52.69408
0.4697|52.69504
0.46988|52.69561
0.46998|52.696
0.47059|52.69808
0.47072|52.69848
0.47109|52.69931
0.4715|52.70017
0.47162|52.70052
0.47217|52.70043
0.47219|52.70043
0.47248|52.70036
0.47298|52.70032
0.4733|52.70032
0.47342|52.70033
0.47357|52.70038
0.47375|52.70034
0.47386|52.70033
0.47433|52.70034
0.47444|52.70035
0.47526|52.70037
0.47533|52.70036
0.4759|52.70035
0.47709|52.70039
0.47977|52.70039
0.48084|52.7005
0.48161|52.70061
0.48226|52.70073
0.48308|52.70091
0.48318|52.70096
0.48333|52.70106
0.48346|52.70117
0.48354|52.70126
0.48369|52.70145
0.48371|52.70161
0.48371|52.70167
0.48373|52.70172
0.48378|52.70179
0.48383|52.70183
0.48394|52.70194
0.48429|52.7022
0.48466|52.70243
0.48467|52.70244
0.48495|52.7026
0.48622|52.70326
0.48807|52.70429
0.48858|52.70455
0.49052|52.70565
0.49234|52.70697
0.49674|52.71027
0.49702|52.71051
0.49723|52.71073
0.49746|52.71093
0.49769|52.71111
0.49827|52.71152
0.49847|52.71171
0.49869|52.7119
0.49934|52.71231
0.49932|52.71219
0.49914|52.71168
0.50144|52.71133
0.50321|52.71094
0.50583|52.71049
0.50625|52.71044
0.50639|52.71058
0.50657|52.71084
0.50669|52.71097
0.50674|52.711
0.50686|52.71102
0.50694|52.71102
0.50703|52.71101
0.50797|52.71083
0.50934|52.71062
0.50988|52.71062
0.51001|52.7106
0.51013|52.71057
0.51022|52.71054
0.51078|52.71015
0.51133|52.7099
0.51174|52.70974
0.51291|52.70989
0.51356|52.70954
0.51357|52.70953
0.51433|52.70915
0.51454|52.70906
0.51433|52.70915
0.51357|52.70953
0.51356|52.70954
0.51291|52.70989
0.51174|52.70974
0.51133|52.7099
0.51078|52.71015
0.51022|52.71054
0.51013|52.71057
0.51001|52.7106
0.50988|52.71062
0.50934|52.71062
0.50797|52.71083
0.50703|52.71101
0.50694|52.71102
0.50686|52.71102
0.50674|52.711
0.50669|52.71097
0.50657|52.71084
0.50639|52.71058
0.50625|52.71044
0.50583|52.71049
0.50321|52.71094
0.50144|52.71133
0.49914|52.71168
0.49932|52.71219
0.49934|52.71231
0.50255|52.71673
0.50257|52.71675
0.50277|52.71704
0.50282|52.71713
0.50284|52.71721
0.50284|52.71726
0.50279|52.71752
0.50279|52.71758
0.50278|52.7176
0.50278|52.71765
0.50277|52.71773
0.50277|52.71788
0.50417|52.71786
0.50509|52.7178
0.50636|52.71765
0.50757|52.71744
0.50823|52.71728
0.50829|52.71727
0.51019|52.71671
0.51115|52.71652
0.51228|52.71638
0.51305|52.71633
0.51302|52.71598
0.51302|52.7159
0.51297|52.71528
0.5129|52.71328
0.51288|52.71047
0.51291|52.70989
0.51174|52.70974
0.51133|52.7099
0.51078|52.71015
0.51022|52.71054
0.51013|52.71057
0.51001|52.7106
0.50988|52.71062
0.50934|52.71062
0.50797|52.71083
0.50703|52.71101
0.50694|52.71102
0.50686|52.71102
0.50674|52.711
0.50669|52.71097
0.50657|52.71084
0.50639|52.71058
0.50625|52.71044
0.50639|52.71058
0.50657|52.71084
0.50669|52.71097
0.50674|52.711
0.50686|52.71102
0.50694|52.71102
0.50703|52.71101
0.50797|52.71083
0.50934|52.71062
0.50988|52.71062
0.51001|52.7106
0.51013|52.71057
0.51022|52.71054
0.51078|52.71015
0.51133|52.7099
0.51174|52.70974
0.51291|52.70989
0.51356|52.70954
0.51357|52.70953
0.51433|52.70915
0.5169|52.708
0.51728|52.70781
0.5175|52.70768
0.51789|52.70741
0.51806|52.70726
0.51817|52.70714
0.5182|52.70712
0.51829|52.70697
0.51844|52.70658
0.51849|52.70641
0.51852|52.70623
0.51851|52.70619
0.51851|52.70611
0.51839|52.70589
0.5179|52.70525
0.51769|52.70484
0.51741|52.70434
0.5172|52.704
0.51719|52.70399
0.51701|52.70372
0.51635|52.70287
0.51618|52.70257
0.52148|52.70297
0.52359|52.70351
0.52712|52.70414
0.52729|52.70416
0.52761|52.70425
0.52937|52.70464
0.5301|52.70483
0.53036|52.70491
0.53288|52.70595
0.53363|52.7063
0.53405|52.70648
0.53409|52.70649
0.53443|52.70664
0.53496|52.70693
0.53627|52.70749
0.53711|52.70788
0.53712|52.70789
0.5372|52.70793
0.53729|52.708
0.53747|52.70823
0.53766|52.70852
0.53795|52.70844
0.53848|52.70833
0.53893|52.70826
0.53934|52.70755
0.53937|52.70747
0.53938|52.70742
0.53936|52.70718
0.53938|52.70742
0.53937|52.70747
0.53934|52.70755
0.53893|52.70826
0.53848|52.70833
0.53795|52.70844
0.53766|52.70852
0.53747|52.70823
0.53729|52.708
0.5372|52.70793
0.53712|52.70789
0.53711|52.70788
0.53627|52.70749
0.53496|52.70693
0.53443|52.70664
0.53409|52.70649
0.53405|52.70648
0.53363|52.7063
0.53288|52.70595
0.53036|52.70491
0.5301|52.70483
0.52937|52.70464
0.52761|52.70425
0.52729|52.70416
0.52712|52.70414
0.52359|52.70351
0.52148|52.70297
0.51618|52.70257
0.51635|52.70287
0.51701|52.70372
0.51719|52.70399
0.5172|52.704
0.51741|52.70434
0.51769|52.70484
0.5179|52.70525
0.51839|52.70589
0.51851|52.70611
0.51851|52.70619
0.51852|52.70623
0.51849|52.70641
0.51844|52.70658
0.51829|52.70697
0.5182|52.70712
0.51817|52.70714
0.51806|52.70726
0.51789|52.70741
0.5175|52.70768
0.51728|52.70781
0.5169|52.708
0.51433|52.70915
0.51357|52.70953
0.51356|52.70954
0.51291|52.70989
0.51174|52.70974
0.51133|52.7099
0.51078|52.71015
0.51022|52.71054
0.51013|52.71057
0.51001|52.7106
0.50988|52.71062
0.50934|52.71062
0.50797|52.71083
0.50703|52.71101
0.50694|52.71102
0.50686|52.71102
0.50674|52.711
0.50669|52.71097
0.50657|52.71084
0.50639|52.71058
0.50625|52.71044
0.50583|52.71049
0.50321|52.71094
0.50144|52.71133
0.49914|52.71168
0.49932|52.71219
0.49934|52.71231
0.49869|52.7119
0.49847|52.71171
0.49827|52.71152
0.49769|52.71111
0.49746|52.71093
0.49723|52.71073
0.49702|52.71051
0.49674|52.71027
0.49234|52.70697
0.49052|52.70565
0.48858|52.70455
0.48807|52.70429
0.48622|52.70326
0.48495|52.7026
0.48467|52.70244
0.48466|52.70243
0.48429|52.7022
0.48394|52.70194
0.48383|52.70183
0.48378|52.70179
0.48373|52.70172
0.48371|52.70167
0.48371|52.70161
0.48369|52.70145
0.48354|52.70126
0.48346|52.70117
0.48333|52.70106
0.48318|52.70096
0.48308|52.70091
0.48226|52.70073
0.48161|52.70061
0.48084|52.7005
0.47977|52.70039
0.47709|52.70039
0.4759|52.70035
0.47533|52.70036
0.47526|52.70037
0.47444|52.70035
0.47433|52.70034
0.47386|52.70033
0.47375|52.70034
0.47357|52.70038
0.47342|52.70033
0.4733|52.70032
0.47298|52.70032
0.47248|52.70036
0.47219|52.70043
0.47217|52.70043
0.47162|52.70052
0.4715|52.70017
0.47109|52.69931
0.47072|52.69848
0.47059|52.69808
0.46998|52.696
0.46988|52.69561
0.4697|52.69504
0.46943|52.69408
0.46912|52.6931
0.46893|52.69237
0.46892|52.69235
0.46867|52.69144
0.46838|52.69053
0.46837|52.6904
0.46836|52.69036
0.46836|52.69022
0.46838|52.69004
0.46994|52.68454
0.46999|52.68441
0.4701|52.68401
0.47012|52.68396
0.4702|52.68366
0.47021|52.68358
0.4702|52.68351
0.47017|52.68344
0.4701|52.68335
0.47041|52.6834
0.47227|52.68392
0.47282|52.68404
0.47336|52.68411
0.47371|52.68355
0.47382|52.68333
0.47418|52.68249
0.47435|52.68219
0.47512|52.68119
0.47575|52.68045
0.47512|52.68119
0.47435|52.68219
0.47418|52.68249
0.47382|52.68333
0.47371|52.68355
0.47336|52.68411
0.47282|52.68404
0.47227|52.68392
0.47041|52.6834
0.4701|52.68335
0.47017|52.68344
0.4702|52.68351
0.47021|52.68358
0.4702|52.68366
0.47012|52.68396
0.4701|52.68401
0.46999|52.68441
0.46994|52.68454
0.46838|52.69004
0.46836|52.69022
0.46836|52.69036
0.46837|52.6904
0.46838|52.69053
0.46867|52.69144
0.46892|52.69235
0.46893|52.69237
0.46912|52.6931
0.46943|52.69408
0.4697|52.69504
0.46988|52.69561
0.46998|52.696
0.47059|52.69808
0.47072|52.69848
0.47109|52.69931
0.4715|52.70017
0.47162|52.70052
0.47217|52.70043
0.47219|52.70043
0.47248|52.70036
0.47298|52.70032
0.4733|52.70032
0.47342|52.70033
0.47357|52.70038
0.47375|52.70034
0.47386|52.70033
0.47433|52.70034
0.47444|52.70035
0.47526|52.70037
0.47533|52.70036
0.4759|52.70035
0.47709|52.70039
0.47977|52.70039
0.48084|52.7005
0.48161|52.70061
0.48226|52.70073
0.48308|52.70091
0.48318|52.70096
0.48333|52.70106
0.48346|52.70117
0.48354|52.70126
0.48369|52.70145
0.48371|52.70161
0.48371|52.70167
0.48373|52.70172
0.48378|52.70179
0.48383|52.70183
0.48394|52.70194
0.48429|52.7022
0.48466|52.70243
0.48467|52.70244
0.48495|52.7026
0.48622|52.70326
0.48807|52.70429
0.48858|52.70455
0.49052|52.70565
0.49234|52.70697
0.49674|52.71027
0.49702|52.71051
0.49723|52.71073
0.49746|52.71093
0.49769|52.71111
0.49827|52.71152
0.49847|52.71171
0.49869|52.7119
0.49934|52.71231
0.50255|52.71673
0.50257|52.71675
0.50277|52.71704
0.50282|52.71713
0.50284|52.71721
0.50284|52.71726
0.50279|52.71752
0.50279|52.71758
0.50278|52.7176
0.50278|52.71765
0.50277|52.71773
0.50277|52.71788
0.50417|52.71786
0.50509|52.7178
0.50636|52.71765
0.50757|52.71744
0.50823|52.71728
0.50829|52.71727
0.51019|52.71671
0.51115|52.71652
0.51228|52.71638
0.51456|52.71625
0.51575|52.71612
0.51647|52.71599
0.51703|52.71586
0.51792|52.71557
0.51891|52.71515
0.52152|52.71385
0.52201|52.71363
0.52241|52.71347
0.52322|52.71319
0.53185|52.71039
0.53248|52.71021
0.53474|52.70975
0.53499|52.70968
0.53522|52.7096
0.53543|52.70951
0.53645|52.70899
0.53686|52.7088
0.53745|52.70858
0.53795|52.70844
0.53848|52.70833
0.53893|52.70826
0.53934|52.70755
0.53937|52.70747
0.53938|52.70742
0.53936|52.70718
0.53936|52.70705
0.53935|52.70691
0.53935|52.70668
0.53936|52.70665
0.53937|52.70658
0.53939|52.70651
0.53942|52.70645
0.53952|52.70631
0.53971|52.70615
0.53986|52.70605
0.54046|52.7057
0.54066|52.70555
0.54071|52.7055
0.54083|52.7054
0.54087|52.70535
0.54093|52.70529
0.54115|52.70495
0.54153|52.70397
0.54154|52.70396
0.54214|52.70258
0.54268|52.70157
0.54269|52.70156
0.5429|52.70112
0.54295|52.70096
0.543|52.70051
0.5431|52.70015
0.54313|52.70009
0.54375|52.69859
0.54393|52.69785
0.5441|52.69723
0.54413|52.69704
0.54417|52.69686
0.54417|52.69684
0.54436|52.6958
0.54438|52.69562
0.54436|52.69551
0.54433|52.69545
0.5442|52.69527
0.54417|52.69517
0.54418|52.69509
0.54424|52.69492
0.54431|52.69482
0.54436|52.69479
0.5444|52.69476
0.54444|52.69475
0.54452|52.69472
0.54509|52.6946
0.54637|52.69445
0.54745|52.6944
0.54903|52.69442
0.54982|52.69448
0.5506|52.69458
0.5512|52.6947
0.55193|52.69481
0.55376|52.69488
0.55583|52.69485
0.55615|52.69483
0.55792|52.69465
0.55952|52.69453
0.56014|52.6945
0.5618|52.69449
0.56291|52.69456
0.56371|52.69455
0.56383|52.69456
0.56391|52.69456
0.56398|52.69457
0.56402|52.69457
0.56409|52.69458
0.56417|52.69458
0.56447|52.69461
0.56451|52.69461
0.56488|52.69468
0.56532|52.69474
0.56536|52.69473
0.56543|52.69472
0.56545|52.69484
0.56547|52.6949
0.56547|52.69491
0.56551|52.69499
