1.12288|52.37377
1.12092|52.37428
1.12083|52.3741
1.12082|52.37409
1.12051|52.37351
1.12082|52.37409
1.12083|52.3741
1.12092|52.37428
1.12299|52.37374
1.12092|52.37428
1.12083|52.3741
1.12082|52.37409
1.12051|52.37351
1.12035|52.37353
1.12001|52.37363
1.11969|52.3738
1.11941|52.37393
1.11894|52.37401
1.11913|52.37445
1.11922|52.37454
1.11927|52.3746
1.1193|52.37465
1.1195|52.37476
1.11961|52.3748
1.11977|52.37484
1.1199|52.3749
1.12033|52.37502
1.12026|52.37513
1.12023|52.37519
1.1202|52.37537
1.12022|52.3755
1.11966|52.37553
1.11963|52.37552
1.1196|52.3755
1.1196|52.37546
1.11958|52.37539
1.11956|52.37537
1.11952|52.37534
1.11946|52.37531
1.11934|52.37527
1.11928|52.37528
1.11921|52.37531
1.11909|52.37534
1.11892|52.37536
1.11886|52.37535
1.11713|52.37568
1.11696|52.37568
1.1169|52.37569
1.11679|52.37566
1.11668|52.37554
1.11658|52.37525
1.11509|52.37519
1.1151|52.37526
1.11497|52.37563
1.1148|52.37585
1.11439|52.37628
1.11401|52.37684
1.11345|52.37675
1.11285|52.37672
1.11152|52.37689
1.11128|52.37691
1.11032|52.3769
1.10985|52.37693
1.10984|52.3768
1.10984|52.37668
1.10982|52.37654
1.10979|52.37648
1.10976|52.3764
1.10966|52.37623
1.10957|52.37599
1.10949|52.37519
1.10949|52.375
1.10943|52.37496
1.10928|52.37494
1.10894|52.37492
1.1088|52.37492
1.10816|52.3746
1.10808|52.37454
1.1077|52.37456
1.10739|52.37463
1.10713|52.37474
1.10647|52.37477
1.10633|52.37485
1.10546|52.37547
1.10519|52.37555
1.10496|52.37564
1.10528|52.37588
1.1057|52.37634
1.10609|52.37688
1.10631|52.37744
1.10632|52.37751
1.10636|52.37764
1.10594|52.37772
1.10569|52.37779
1.10521|52.37788
1.10426|52.37795
1.10258|52.37801
1.10217|52.37807
1.09994|52.37856
1.09867|52.37891
1.0939|52.37881
1.09351|52.37884
1.09288|52.37895
1.09186|52.37901
1.09072|52.37913
1.09055|52.37916
1.09026|52.37911
1.09001|52.37889
1.08972|52.37902
1.08901|52.37928
1.08896|52.37929
1.08866|52.37939
1.08826|52.3795
1.08803|52.37955
1.08331|52.3809
1.08147|52.38138
1.08084|52.3815
1.08048|52.38154
1.0791|52.38163
1.07882|52.38168
1.07844|52.38178
1.07819|52.38186
1.07763|52.38197
1.07748|52.38199
1.07644|52.38205
1.07511|52.38222
1.0746|52.38224
1.07383|52.38232
1.07334|52.38239
1.07282|52.3825
1.0727|52.38256
1.07259|52.38264
1.07224|52.38301
1.07218|52.38306
1.07206|52.38314
1.07193|52.3832
1.07161|52.38328
1.06926|52.38368
1.06861|52.38381
1.06752|52.38409
1.0675|52.3841
1.06673|52.38431
1.06642|52.38438
1.06548|52.38454
1.06527|52.38456
1.06522|52.38457
1.0621|52.38484
1.06202|52.38484
1.06|52.38502
1.05942|52.38509
1.05693|52.38547
1.05589|52.38557
1.05124|52.38589
1.05589|52.38557
1.05693|52.38547
1.05942|52.38509
1.06|52.38502
1.06202|52.38484
1.0621|52.38484
1.06522|52.38457
1.06527|52.38456
1.06548|52.38454
1.06642|52.38438
1.06673|52.38431
1.0675|52.3841
1.06752|52.38409
1.06861|52.38381
1.06926|52.38368
1.07161|52.38328
1.07193|52.3832
1.07206|52.38314
1.07218|52.38306
1.07224|52.38301
1.07259|52.38264
1.0727|52.38256
1.07282|52.3825
1.07334|52.38239
1.07383|52.38232
1.0746|52.38224
1.07511|52.38222
1.07644|52.38205
1.07748|52.38199
1.07763|52.38197
1.07819|52.38186
1.07844|52.38178
1.07838|52.38167
1.07844|52.38178
1.07819|52.38186
1.07763|52.38197
1.07748|52.38199
1.07644|52.38205
1.07511|52.38222
1.0746|52.38224
1.07383|52.38232
1.07334|52.38239
1.07282|52.3825
1.0727|52.38256
1.07259|52.38264
1.07224|52.38301
1.07218|52.38306
1.07206|52.38314
1.07193|52.3832
1.07161|52.38328
1.06926|52.38368
1.06861|52.38381
1.06752|52.38409
1.0675|52.3841
1.06673|52.38431
1.06642|52.38438
1.06548|52.38454
1.06527|52.38456
1.06522|52.38457
1.0621|52.38484
1.06202|52.38484
1.06|52.38502
1.05942|52.38509
1.05693|52.38547
1.05589|52.38557
1.05124|52.38589
1.05118|52.38607
1.05116|52.38618
1.05137|52.38689
1.0514|52.38697
1.05155|52.38762
1.05183|52.38831
1.05251|52.38937
1.05289|52.38989
1.05308|52.39012
1.05372|52.39078
1.05452|52.39154
1.05467|52.3917
1.0553|52.3923
1.05523|52.39233
1.05431|52.39261
1.05243|52.39325
1.05182|52.39355
1.0516|52.39368
1.05142|52.39381
1.05133|52.3939
1.05121|52.39404
1.05077|52.39463
1.05014|52.39535
1.04998|52.39548
1.04978|52.39558
1.04956|52.39563
1.04801|52.39581
1.04796|52.39583
1.04784|52.39585
1.04782|52.39624
1.04794|52.39671
1.04798|52.39694
1.04799|52.39724
1.04795|52.39756
1.04795|52.3976
1.04786|52.3985
1.04778|52.39909
1.04777|52.39955
1.04771|52.39971
1.0477|52.39972
1.04756|52.3998
1.04755|52.39981
1.04681|52.39996
1.04626|52.40004
1.04551|52.40006
1.04515|52.4001
1.04477|52.40017
1.0444|52.40029
1.04404|52.40043
1.04289|52.40096
1.04213|52.40128
1.04137|52.40154
1.04084|52.40168
1.0401|52.40181
1.03938|52.40196
1.03885|52.40211
1.03854|52.40223
1.03767|52.40263
1.03726|52.40276
1.03624|52.40296
1.03519|52.4031
1.03501|52.40317
1.0349|52.40328
1.03471|52.40366
1.03464|52.40378
1.03456|52.40384
1.03452|52.40389
1.03442|52.40376
1.03401|52.40333
1.03168|52.40074
1.03148|52.40043
1.03122|52.40011
1.03089|52.39978
1.03056|52.39952
1.02995|52.39911
1.02917|52.39855
1.0278|52.39743
1.02729|52.39706
1.02687|52.39683
1.02633|52.39657
1.02589|52.39638
1.02534|52.39624
1.02456|52.39601
1.02407|52.39583
1.02101|52.39481
1.02079|52.39475
1.01969|52.3946
1.01951|52.39456
1.017|52.39362
1.01526|52.39305
1.01396|52.39256
1.01312|52.39235
1.01306|52.39233
1.01204|52.39209
1.01202|52.39209
1.0109|52.39192
1.01076|52.39188
1.01069|52.39183
1.01066|52.3918
1.01053|52.39153
1.00723|52.39207
1.00719|52.39207
1.00635|52.39221
1.00551|52.39228
1.00319|52.39223
1.00269|52.39225
1.00193|52.39231
1.00123|52.39241
1.00106|52.39245
1.00095|52.39249
1.00088|52.3925
1.00011|52.39277
1.00003|52.39278
0.99998|52.39284
0.99993|52.39288
0.99929|52.39323
0.99905|52.39339
0.99881|52.39361
0.99875|52.39369
0.99863|52.39389
0.99843|52.39435
0.99832|52.39456
0.99832|52.39457
0.99822|52.39477
0.99808|52.395
0.99786|52.39525
0.99777|52.39534
0.99734|52.39572
0.99702|52.39598
0.99694|52.39606
0.99661|52.39644
0.99652|52.39653
0.99619|52.39694
0.99601|52.39711
0.99591|52.39718
0.9957|52.39725
0.99555|52.39727
0.9948|52.39733
0.99468|52.39735
0.99454|52.39739
0.99434|52.39749
0.99426|52.39757
0.99419|52.39767
0.99415|52.39778
0.99408|52.39807
0.99396|52.39868
0.99394|52.39873
0.99384|52.39916
0.99367|52.39959
0.99347|52.39994
0.99309|52.40053
0.99298|52.40068
0.99278|52.40087
0.99196|52.40151
0.99098|52.40236
0.99093|52.40246
0.99093|52.40249
0.99094|52.40255
0.99093|52.40249
0.99093|52.40246
0.99098|52.40236
0.99196|52.40151
0.99278|52.40087
0.99298|52.40068
0.99309|52.40053
0.99347|52.39994
0.99367|52.39959
0.99384|52.39916
0.99394|52.39873
0.99396|52.39868
0.99408|52.39807
0.99415|52.39778
0.99419|52.39767
0.99426|52.39757
0.99434|52.39749
0.99454|52.39739
0.99468|52.39735
0.9948|52.39733
0.99555|52.39727
0.9957|52.39725
0.99591|52.39718
0.99601|52.39711
0.99619|52.39694
0.99652|52.39653
0.99661|52.39644
0.99694|52.39606
0.99702|52.39598
0.99734|52.39572
0.99777|52.39534
0.99786|52.39525
0.99808|52.395
0.99822|52.39477
0.99832|52.39457
0.99832|52.39456
0.99843|52.39435
0.99863|52.39389
0.99875|52.39369
0.99881|52.39361
0.99905|52.39339
0.99929|52.39323
0.99993|52.39288
0.99998|52.39284
1.00003|52.39278
0.99972|52.39281
0.99817|52.39286
0.99784|52.39289
0.99778|52.39285
0.99774|52.39283
0.99754|52.39279
0.9972|52.39276
0.99688|52.3927
0.99641|52.39257
0.99629|52.39252
0.99618|52.39245
0.99568|52.39219
0.99559|52.39216
0.99547|52.3921
0.99519|52.39199
0.99451|52.39176
0.99428|52.39167
0.99359|52.39131
0.99352|52.39126
0.99323|52.39109
0.99275|52.39078
0.99251|52.39059
0.9924|52.39049
0.99222|52.39029
0.9922|52.39028
0.99165|52.38969
0.99164|52.38967
0.99155|52.38956
0.99142|52.38943
0.99122|52.38928
0.99102|52.38915
0.99091|52.38909
0.99078|52.38904
0.99069|52.38899
0.9904|52.38888
0.99034|52.38885
0.98585|52.38711
0.9848|52.38675
0.98474|52.38672
0.98437|52.38658
